step,physical_time,inner_iter,cfl,dt,rho,rhou,rhov,rhoE,residual_l2,residual_linf
1,0.000000000000e+00,3,1.000000000000e+00,1.499366062222e-08,8.094051337307e-01,3.674668594494e+02,2.060054586132e+01,9.032858310523e+01,3.789672589365e+02,2.265898439824e+07
2,0.000000000000e+00,3,1.000921458319e+00,1.500443850167e-08,7.480090871301e-01,2.681607232689e+02,7.503291311329e+00,8.670371306669e+01,2.819300733546e+02,2.073060789626e+07
3,0.000000000000e+00,3,1.001843765724e+00,1.501550217617e-08,6.765559714725e-01,1.996877172350e+02,3.365702498409e+00,7.944669468778e+01,2.149389387539e+02,1.792566292000e+07
4,0.000000000000e+00,3,1.002766922997e+00,1.502677341311e-08,6.138261089042e-01,1.521227003715e+02,3.608249154160e+00,7.053135860188e+01,1.677181706286e+02,1.528575528911e+07
5,0.000000000000e+00,3,1.003690930920e+00,1.503822753273e-08,5.623660010110e-01,1.188264557722e+02,3.783735062469e+00,6.292449927228e+01,1.345133900643e+02,1.306478229284e+07
6,0.000000000000e+00,3,1.004615790278e+00,1.504983059185e-08,5.206984366817e-01,9.528601698730e+01,3.508424773523e+00,5.719150938955e+01,1.111884614104e+02,1.135523912332e+07
7,0.000000000000e+00,3,1.005541501856e+00,1.506159834533e-08,4.864086191153e-01,7.842076412146e+01,3.035939556569e+00,5.288885257697e+01,9.463878958777e+01,1.021434316914e+07
8,0.000000000000e+00,3,1.006468066438e+00,1.507352543633e-08,4.574057726344e-01,6.611576479387e+01,2.519474635264e+00,4.954092721723e+01,8.265684966353e+01,9.374291272145e+06
9,0.000000000000e+00,3,1.007395484811e+00,1.508557561746e-08,4.339786416664e-01,5.693351311775e+01,2.070656214443e+00,4.695898992866e+01,7.383121024112e+01,8.691096730101e+06
10,0.000000000000e+00,3,1.008323757762e+00,1.509771328525e-08,4.145904934061e-01,4.991252744349e+01,1.710099231888e+00,4.485272775307e+01,6.712766871677e+01,8.120505753839e+06
11,0.000000000000e+00,3,1.009252886077e+00,1.510993959387e-08,3.980325558139e-01,4.440911928056e+01,1.427816144312e+00,4.306123190354e+01,6.187597803012e+01,7.634836813250e+06
12,0.000000000000e+00,3,1.010182870545e+00,1.512224521956e-08,3.836006878174e-01,3.999137172151e+01,1.213105549837e+00,4.149935127529e+01,5.764655013963e+01,7.217931244795e+06
13,0.000000000000e+00,3,1.011113711955e+00,1.513462514374e-08,3.708151993174e-01,3.636760539474e+01,1.051481748721e+00,4.011680628446e+01,5.415906190466e+01,6.855480916041e+06
14,0.000000000000e+00,3,1.012045411097e+00,1.514707211668e-08,3.593261429004e-01,3.333866315120e+01,9.289593535824e-01,3.887535654047e+01,5.122257205194e+01,6.536974201745e+06
15,0.000000000000e+00,3,1.012977968760e+00,1.515958408368e-08,3.488638378670e-01,3.076605646223e+01,8.334988483651e-01,3.774855232214e+01,4.870646629517e+01,6.254549019127e+06
16,0.000000000000e+00,3,1.013911385737e+00,1.517215807820e-08,3.391979075190e-01,2.855122413486e+01,7.563867276295e-01,3.671394027744e+01,4.651637331517e+01,6.002129644712e+06
17,0.000000000000e+00,3,1.014845662818e+00,1.518479000865e-08,3.301476956868e-01,2.662226315986e+01,6.962279494767e-01,3.576068595681e+01,4.458884711128e+01,5.774939362260e+06
18,0.000000000000e+00,3,1.015780800797e+00,1.519747014504e-08,3.217160522419e-01,2.492575488812e+01,6.449367911928e-01,3.487422144127e+01,4.287218238626e+01,5.569164043572e+06
19,0.000000000000e+00,3,1.016716800466e+00,1.521020466157e-08,3.138674677285e-01,2.342105424147e+01,6.010291145252e-01,3.405207570516e+01,4.133460282132e+01,5.381714637767e+06
20,0.000000000000e+00,3,1.017653662621e+00,1.522299218808e-08,3.065327730373e-01,2.207678353930e+01,5.629398957049e-01,3.328687663132e+01,3.994760807579e+01,5.210054986071e+06
21,0.000000000000e+00,3,1.018591388054e+00,1.523583007633e-08,2.996414849587e-01,2.086825838532e+01,5.290646020071e-01,3.257018239958e+01,3.868682830048e+01,5.052073938150e+06
22,0.000000000000e+00,3,1.019529977563e+00,1.524871576146e-08,2.931483019551e-01,1.977563807963e+01,4.990729296973e-01,3.189642725049e+01,3.753389058595e+01,4.905987756458e+06
